12704,S.B.M. System BV,Postbus,86,7440 AB,NIJVERDAL,NL
12705,De Glaswacht,Algolweg,11B,3821 GB,AMERSFOORT,NL
12706,Alu Mierlo BV,Ambachtweg,24-26,5731 AG,MIERLO,NL
12707,Santens Engineering N.V.,Neerstraat,100,B-9250,WAASMUNSTER,BE
12708,Licom Metaal NV,Postbus,3045,6401 DM,Heerlen,NL
12709,Elumatec USA Inc,Ralph Jones Court,4320,,"South Bend, IN 46628",US
12710,Syntec W. van der Schoot,Postbus,453,5600AL,EINDHOVEN,NL
12711,Menouquin SC,Jeu De L'industrie,14,B-1400,NIVELLES,BE
12712,Van de Broek Carr.Bouw,Rudonk,18A,4824 AJ,BREDA,NL
12713,Elumatec Canada Inc,4055 Sladeview Cres. Unit,12,,Missessauga/Ontario,CA
12714,Novoferm Nederland BV,Postbus,33,4180BA,WAARDENBURG,NL
12715,XXX_Van Hool NV,Bernard van Hoolstraat,58,B-2500,LIER KONINGSHOOIKT,BE
12716,XXX-Alrego N.V.,Rubensstraat,127-3,B-2300,TURNHOUT,BE
12717,Euro-Serre NV,Geleenlaan,1,B-3600,GENK,BE
12718,Brems NV,Hagelandstraat,30,B-3545,HALEN,BE
12719,Abri 2000 SA,Rue hottou,26,B-6987,RENDEUX,BE
12720,Octanorm Nederland BV,Kapteynlaan,9,9351VG,LEEK,NL
12721,F. de Wilde Houtbouw,Oude Steenweg,33,B-2280,GROBBENDONK,BE
12722,Gesbo Veranda's,Uilebeemden,8,B-2490,BALEN,BE
12723,Scheltinga,Buikslotermeerplein,92,1025 EX,AMSTERDAM,NL
12724,Andre van Asten,Cypergras,99,2498CA,DEN HAAG,NL
12725,Timmerman Productie NV,Kleitkalseide,40,B-9990,MALDEGEM,BE
12726,CS Staalconstructies NV,Beytel,3A,B-2360,Oud Turnhout,BE
12727,Edabec,Spildoornstraat,31,B-8792,WAREGEM,BE
12728,De Lepeleire bvba,Gentstraat,235,B-9700,OUDENAARDE,BE
12729,Van 't Hof Aluminium BV,Slabbecoornweg,21,4691RZ,THOLEN,NL
12730,Alrema,Rheastraat,35,5047TL,TILBURG,NL
12731,PITS NV-Modular Lighting Instruments,Armoedestraat,71,B-8800,ROESELARE,BE
12732,XXX-Stas Veranda´s B.V.B.A..,Heikant,4,B-3930,Hamont-Achel,BE
12733,Leurs Electro Bobinage,Grote Baan,323,B-3530,HOUTHALEN,BE
12734,Fortis lease NV,Gentsesteenweg,1440,B-1082,Brussel,BE
12735,Jako Bouwmachines,De Hogebrug,38,6581 AJ,MALDEN,NL
12736,XXX-W.V.M. NV,Neerstraat,100,B-9250,Waasmunster,BE
12737,Transcarbo Kunststof Kozijnen,Handelsstraat,20,6433KB,HOENSBROEK,NL
12738,Emile Rousseau Outils-Service,Reu de la Chapelle,2,B-5370,VERLEE-HAVELANGE,BE
12739,H.K.V.,Postbus,44,5670 AA,NUENEN,NL
12740,Dexters Ramen bvba,Tegelrijstraat,1018,B-3850,NIEUWERKERKEN,BE
12741,XXX-Oskomera Projecten BV,Postbus,5,5750AA,Deurne,NL
12742,XXX-Albo-Aluminium,Noordlaan,16,B-8520,KUURNE,BE
12743,XXX-Alkupro Aluminium,Aartsdijkweg,43,2676LE,MAASDIJK,NL
12744,Syntec van  Campen,Energieweg,60,6541CX,NIJMEGEN,NL
12745,Alupro,Hooge Mauw,2,B-2370,ARENDONK,BE
12746,Tifa Cruquius,Bennebroekendijk,247,2142 LE,CRUQUIUS,NL
12748,Simon,Almereweg,39,1671 NP,MEDEMBLIK,NL
12749,Cera Lease,Parijsstraat,52,B-3000,LEUVEN,BE
12750,Planmaster Lega BV,Postbus,111,7240 AC,Lochem,NL
12751,Arrow Technics,Molenstraat,32,1910 AB,UITGEEST,NL
12752,Geerlofs Koeltechniek BV,Schuttevaerweg,130,3044BB,ROTTERDAM,NL
12753,K.A.B.,Postbus,1087,1440BB,PURMEREND,NL
12754,Tool Revision,Bingelradestraat,54,6845 HC,Arnhem,NL
12755,Mery Chassis SA,Plac de la Gare,1,B-4130,MERY-TILFF,BE
12756,Visscher,Hillegommerdijk,542,2136 KX,ZWAANSHOEK,NL
12757,Daylight Technic´s B.V.,Postbus,172,5201 AD,'S-HERTOGENBOSCH,NL
12758,Portal N.V.,Postbus,4,B-7860,Lessines,BE
12759,Van Reenen Beheer BV,Postbus,269,9200 AG,DRACHTEN,NL
12760,Carrier Nederland B.V.,Postbus,159,5140AD,WAALWIJK,NL
12761,Portalume Systemen BV,Klopperman,1A,2292JE,Wateringen,NL
12762,Obimex BV,Twentepoort West,39,7609 RD,ALMELO,NL
12763,Helso Helmond,Postbus,272,5700 AG,HELMOND,NL
12764,Boal Finex BV,Duizeldonkstraat,20,5705 CA,HELMOND,NL
12765,Syntec Steffanie/Philips,Postbus,480,4200 AL,GORINCHEM,NL
12766,TSB Metals,Jonker Sloetlaan,58,6721VR,BENNEKOM,NL
12767,Jato Aalten BV,Tweede Broekdijk,7,7120 AB,Aalten,NL
12768,BR-Lease N.V.,Noordstraat,38,B-8800,Roeselare,BE
12769,Multinorm International B.V.,Coenecoop,282,2741 PL,WADDINXVEEN,NL
12770,Genico Holland BV,Van der Vlugtpark,10,2163 VL,LISSE,NL
12771,Arcolux BV,Newtonstraat,3,1704 SB,HEERHUGOWAARD,NL
12772,Combinatie Alu Productie,Wiltonstraat,21,2722 NG,Zoetermeer,NL
12773,XXX-Prince Cladding,Postbus,15,2380 AA,Zoeterwoude Rijndijk,NL
12774,SPRL Devoie Vitrerie,Rue Paquay,22,B-4100,SERAING,BE
12775,XXX-ASW BV,De Steiger,33,1351 AB,ALMERE,NL
12776,Divema IJzerwaren,Julianaweg,218,1131 NW,VOLENDAM,NL
12777,Devco SA -Bucuresti,Str. M.Emnescu,118,,2,RO
12778,Faidherbe SA,Avenue Paul Gilsonlaan,480,B-1620,DROGENBOS,BE
12799,Wevab BV,Oosteindsepad,8,2661EP,BERGSCHENHOEK,NL
12800,Depa Konstruktie,Kunstdal,8,B-9900,EEKLO,BE
12801,Chassis Pvc De Jaeger,Malmaison,8A,B -6637,FAUVILLERS,BE
12802,AGS,Vermeerstraat,18,7731 SM,OMMEN,NL
12803,Biesheuvel Gouda,James Wattstraat,9,2809PA,GOUDA,NL
12804,Ets Florin Sprl,Rue de Menin,524,B-7700,MOUSCRON,BE
12805,Ramaco NV,Raverschootstraat,159,B-9900,EEKLO,BE
12806,Lalleman Holding BV,Ambachtsweg,6,2641 KS,PIJNACKER,NL
12807,Vision FLR,Minervum,7487,4817ZP,BREDA,NL
12808,Maralco BV,Hoofdweg,65,9621 AD,SLOCHTEREN,NL
12809,Kova Tools,Voie De L'ardenne,158,B-4053,EMBOURG,BE
12810,Plaatbedrijf Holvoet N.V.,Industrieweg,138-140,B-9030,GENT-MARIAKERKE,BE
12811,Teha Groep BV,Bouwstraat,8,7483PA,HAAKSBERGEN,NL
12812,Adpro International BV,Valkenburgerweg,80,6361 ED,NUTH,NL
12813,De Winne van Cauwenberghe,Hauwerzelestraat,53,B-9520,ST LIEVENS -HOUTEM,BE
12814,Schipper Kozijnen BV,De Veken,300,1716KJ,OPMEER,NL
12815,Van de Poel Alu. Constr.N.V.,Hellebeemden,15,B-3500,HASSELT,BE
12816,XXX-Alu Kiss,Antwerpsesteenweg,403,B-2660,HOBOKEN,BE
12817,Vrimon B.V.,Postbus,457,8260AL,Kampen,NL
12818,Caenen bvba,2e Carabanierslaan,10,B-3620,VELDWEZELT,BE
12819,Tasko B.V.,Energieweg,19,5804 CE,VENRAY,NL
12820,Bulkmans B.V.B.A.,Steenweg op Waarloos,47,B-2840,REET-RUMST,BE
12821,N.V. Liboma Ramen en Deuren,Centrum Zuid,1036,B-3530,HOUTHALEN,BE
12822,Tao,Ambachtstraat,5,4143 HB,LEERDAM,NL
12823,Rehau NV,Postbus,1052,3860BB,NIJKERK GLD,NL
12824,XXX-Raamwerk B.V.,Galileistraat,7,7701SK,Dedemsvaart,NL
12825,N.V. Pierard,Diesterstraat,14,B-3800,ST. TRUIDEN,BE
12826,Delta Nederland BV,Postbus,10050,6000 GB,WEERT,NL
12827,Hunter Douglas Europe BV,Industriepark,17,9351PA,LEEK,NL
12828,Kudeko BV,Electronicaweg,33,9503 GA,STADSKANAAL,NL
12829,Kunststof Brunssum BV,Haefland,5,6441 PA,BRUNSSUM,NL
12830,Marc van Wiemeersch bvba,Eeksken,5,B-9940,SLEIDINGE,BE
12831,Fremat verhuur Brabant,Pastoor Dirvenstraat,62,5104 BD,DONGEN,NL
12832,Viewworks NV,Grote Steenweg,32,B-2550,WAARLOOS,BE
12833,Burghouwt Bouwbeslag BV,P. Calandweg,29,6827 BJ,ARNHEM,NL
12834,Deceuninck Kunststof B.V.,Postbus,107,6850AC,HUISSEN,NL
12835,Nordwall BV,Postbus,55,4260 AA,WIJK EN AALBURG,NL
12836,Van der Hoeven BV,Galgeweg,46,2691 MG,'S-GRAVENZANDE,NL
12837,Vika NV,Drieslaan,39,B-8560,GULLEGEM,BE
12838,Gakon B.V.,Noordweg,16,2290 AE,WATERINGEN,NL
12839,Krafton Adblue Containers bv,1e februariweg,9,4794SM,HEIJNINGEN,NL
12840,VBH Nederland B.V.,Postbus,339,4900 AH,OOSTERHOUT,NL
12841,Finke GMBH,Auf den Kampen,11,D-59071,Hamm,DE
12842,Techno Tools,Rue de Hermee,216,B-4040,HERSTAL,BE
12843,Petry Techniek NV,Industrielaan,4,B-3730,HOESELT,BE
12844,Garfield Aluminium,'s Gravenlandseweg,244,3125 BK,Schiedam,NL
12845,Polynorm Plastics B.V.,Borchwerf,37,4704 RG,ROOSENDAAL,NL
12846,XXX-Hollman Aluminium B.V.,Runweg,20,5258 BN,Berlicum,NL
12847,Ltw-Luxneon Sarl,B.P.,3,L 4401,Belvaux,LU
12848,Entrep. Gen. Paul Coppin SA,Rue de la Gobie,104,B-1360,ORBAIS,BE
12849,Bomij Groothandel,Zuideinde,104,2627 AH,DELFT,NL
12850,Unisol-Paneel BV,Cilinderweg,25,2371DZ,ROELOFARENDSVEEN,NL
12851,TMS,An de Longten,"10,",L-6776,Grevenmacher,LU
12852,Arcon N.V.,Hasseltsebaan,194,B-3940,HECHTEL,BE
12853,Van Espen,Liersesteenweg,42,B-2221,BOOISCHOT,BE
12854,Mega Alu Systems BV,Lansinkweg,8C,7207 DG,ZUTPHEN,NL
12855,Leté,Grevelingenstraat,16,4335 XG,MIDDELBURG,NL
12856,Brakel Atmos BV,Postbus,524,5400 AM,UDEN,NL
12857,Impacto Trading Co. N.V.,Verl. Wilhelminastraat,85,,Paramaribo,SR
12858,XXX-Van Dijk Aluminium constructies B.V.,Postbus,70,6740 AB,Lunteren,NL
12859,Van Nordenne Groep,Postbus,196,3370 AD,HARDINXVELD GIESSENDAM,NL
12860,M.T.H.,Smidsweg,31,7441 EJ,NIJVERDAL,NL
12861,Griek,Herenwal,64,8441 BB,HEERENVEEN,NL
12862,Janssen Serkoma Techniek,Lagezijde,1C,5626 DL,Eindhoven,NL
12863,Morien Lasvast,Van Renselaerweg,10,6956 AV,SPANKEREN,NL
12864,P. Gillard B.V.B.A.,Kontichsesteenweg,21,B-2630,AARTSELAAR,BE
12865,Serkoma Techniek,Lage Zijde,1C,5626 DL,EINDHOVEN,NL
12866,NV Groven +,Schoonmansveld,50,B-2870,PUURS,BE
12867,Erbi,Postbus,129,2400 AC,ALPHEN AAN DEN RIJN,NL
12868,I.P.Zanten Weert B.V.,Postbus,153,5460AA,VEGHEL,NL
12869,Ivap BV,Heulweg,14,2641 KR,PIJNACKER,NL
12870,Industria B.V.,Postbus,8768,3009 AT,ROTTERDAM,NL
12871,Van Hillo Plaatwerkerij,Rotterdamseweg,81,3332 AD,ZWIJNDRECHT,NL
12872,Tecal SA,Rue de L'eglise,"34,",L-3636,Kayl,LU
12873,Alura BV,Rijkmarkerlaan,30,B-2910,ESSEN,BE
12874,Bruyno N.V.,Sneppestraat,35,B-8610,KORTEMARK,BE
12875,Van Laere N.V.,Uitbreidingslaan,8,B-9160,Lokeren,BE
12876,Rene Kemmere Machines BV,Tinus v/d Sijdestraat,14A,5161CD,SPRANG-CAPELLE,NL
12877,Formule Kozijnen BV,Stoevelaarhoek,9,7546 GC,ENSCHEDE,NL
12878,Guillaume SA,Rue de Louveigne,11-13,B-4052,BEAUFAYS (LIEGE),BE
12879,RGD Aluminium BV,Nijverheidsstraat,4,6851 EJ,HUISSEN,NL
12880,Gealan Raam-Systemen,Bosscheweg,57,5066 KA,BERKEL ENSCHOT,NL
12881,Segeko,Coevorderweg,137,7781PS,DE KRIM,NL
12882,Alm Afbouwtechniek,Eymerstraat,5,8013RR,ZWOLLE,NL
12883,Holland Fasteners,Van ´t Hofstraat,35,2991 XP,BARENDRECHT,NL
12884,Drost Industriele Kringloop BV,Rijksstraatweg,17,3921 AA,ELST UT,NL
12885,Eurolease  Factor SA,Rue Aldringen,14,L-2951,Luzemburg,LU
12886,Dirks BV,Prins Mauritslaan,120-124,6191 EJ,BEEK LB,NL
12887,Dethon Industrie/zie 12526,Industrieweg,10,4561 GH,Hulst,NL
12888,Ramabel,Vlinderstraat,21,B-3550,HEUSDEN/ZOLDER,BE
12889,Florijn Kunststof B.V.,Industrieweg,4,7161BX,NEEDE,NL
12890,Aluku Zuidland BV,Krommedijk,3,3214LH,ZUIDLAND,NL
12891,Elumatec Asia Pte LTD,KianTeck Way,7,,Singapore 628734,NL
12892,XXX-Gosse Wijnsma Kunststof,Hogedijken,53,9101WZ,Dokkum,NL
12893,Aluminiumbouw D'n Boeij BV,De Louwstraat,22,5374CG,SCHAIJK,NL
12894,A.W.A. De Vette BV,Gaagweg,11A,2636 AK,SCHIPLUIDEN,NL
12895,Alupa Ramen & Deuren,Langstraat,53,B-2260,WESTERLOO,BE
12897,Jonker Aluminium-en Staalbouw,Schrepel,16,1648 GC,DE GOORN,NL
12898,XXX-Vds,Breedeweg,24,2752AA,Moerkapelle,NL
12899,XXX-Glascentrum van Reenen,Talinnweg,4,9723TJ,GRONINGEN,NL
12900,Klasse Kozijn,Pastoriedijk,107A,3195 HA,PERNIS ROTTERDAM,NL
12901,Robomatic B.V.,Kerkstraat,296,1017 HB,AMSTERDAM,NL
12902,Roplasto Fensterprofile,Refratherweg,42-44,D-51469,Bergisch Gladbach,DE
12903,N.V Wymar International,Brugstraat,27,B-8720,OESELGEM,BE
12904,XXX-Alkura,Wiltonstraat,21,2722NG,ZOETERMEER,NL
12905,MSI SIGN GROEP,De Hoef,8,5311GH,GAMEREN,NL
12906,Colt International BV,Rotterdamseweg,382,2629HG,DELFT,NL
12907,De Gaas B.V Kunststof Ramen en Deuren,Bochholtzerweg,14,6369 TG,SIMPELVELD,NL
12908,Paswerk,Spieringweg,835,2142ED,CRUQUIUS,NL
12909,Schrijnemacher Techn. B.V.,Gesworenhoekseweg,10,5047 TM,TILBURG,NL
12910,Armada Janse,Fabriekstraat,102,6021RE,BUDEL,NL
12911,Holland Reklame & Standbouw,Nijverheidsweg,30,3899 AJ,Zeewolde,NL
12912,Keirsebilck Koen bvba,Rijsselstraat,222,B-8200,BRUGGE-ST. MICHIELS,BE
12913,Luc Schouterden,Hullertingenstraat,3 BUS1,B-3724,KORTESSEM,BE
12914,Publiganda,Ottergemsesteenweg Zuid,717,B-9000,GENT,BE
12915,Coveral N.V.,Dendermondsesteenweg,227,B-1745,OPWIJK,BE
12916,Bulten Bouw & Industrie Materiaal,Postbus,210,7020 AC,Zelhem,NL
12917,Calvet BV,Vierlinghstraat,39,4251LC,WERKENDAM,NL
12918,XXX-Mercury Signs B.V.,Postbus,65,4920 AB,Made,NL
12919,XXX-NV Antwerp Window Line,Ter Stratenweg,40,B-2520,Oelegem,BE
12920,N.V. Holvoet,Ringlaan,21,B-8501,HEULE-KORTRIJK,BE
12921,XXX-Fa.Ruiter Dakkapellen,Postbus,17,1645ZG,URSEM,NL
12922,V.O.F. Greve,Isolatorweg,34,1014 AS,AMSTERDAM,NL
12923,Kingspan Light + Air Netherlands b.v.,Linie,48,5405AN,UDEN,NL
12924,Gemeentekrediet Lease,Liefdadigheidsstraat,15-7,B-1210,Brussel,BE
12925,XXX-Serre 2000 B.V,Kiotoweg,138,3047BG,Rotterdam,NL
12926,Fractal B.V.B.A.,Populierstraat,73,B-8800,ROESELARE,BE
12927,XXX-Alkuvo,Nieuwstraat,2,5408 AH,VOLKEL,NL
12928,V.Z.W. Westlandia,Albert Dehemlaan,1,B-8900,IEPER,BE
12929,Sizo Buitenreklame,Albert van 't Hartweg,17,2913LC,NIEUWERKERK AD IJSSEL,NL
12930,XXX Rafa Scheepsramen BV,Ambachtsweg,28,3831 KB,Leusden,NL
12931,XXX-Chinkoe Metaalbewerking,Belder,7,4704RK,Roosendaal,NL
12932,Van Sluisveld Alu Prod. BV,Industrieweg,4,5256 PN,HEUSDEN,NL
12933,Mado Nederland BV,Langendijk,10,5652 AX,EINDHOVEN,NL
12934,XXX-Frontteam BV,Postbus,497,7600AL,Almelo,NL
12935,Fa. Kreder,Hoofdweg Noord,37,2913LB,Nieuwerkerk aan den IJssel,NL
12936,XXX-Gevelbouwgroep,Amperweg,1,9200AL,Stadskanaal,NL
12937,Kouws Metaalbewerking,Industrieweg,15,6562 AP,GROESBEEK,NL
12938,Alisco BV,Industrieweg,204-208,5683 CH,BEST,NL
12939,XXX Rolego Rijssen B.V.,Postbus,230,7460AE,Rijssen,NL
12940,Tool Protection Sprl,Rue des Fillets,10,B-4451,VOROUX-LIERS,BE
12941,Silca Apparatenbouw BV,Middelkampseweg,9,5311 PC,GAMEREN,NL
12942,RPI Componenten,Nijverheidsweg,40,3341 LJ,HENDRIK IDO AMBACHT,NL
12943,A. Veen,Sumatrastraat,38,3312 XT,DORDRECHT,NL
12944,TGM Productie bvba,Klein Rootstraat,12,B-3680,NEEROETEREN,BE
12945,Hydro Aluminium Raeren NV,Waldstrasse,91,B-4730,Raeren,BE
12946,Aluk Aluminium BV,Esp,440,5633AJ,EINDHOVEN,NL
12947,NV A & F van Eenaeme,Elslo,165,B-9940,EVERGEM,BE
12948,Kampers Scheepsconstructie  BV,Oosthavenzijde,5,3297 LD,PUTTERSHOEK,NL
12949,Makra VOF,Langereksestraat,4,4538 AZ,TERNEUZEN,NL
12950,Barli BV,Jagersveld,20,5405BW,UDEN,NL
12951,XXX-B.V.B.A. Gebr. Cleirbaut,Zwarte Leeuwstraat,89,B-2820,Bonheiden,BE
12952,Kunststofkozijnenfabriek West-Brabant,Wijnkorenstraat,5,4706 PM,ROOSENDAAL,NL
12953,Prolyte Products BV,Industriepark,9,9351 PA,LEEK,NL
12954,Winco Systems NV,Kunstdal,8,B-9900,EEKLO,BE
12955,XXX-SKM B.V.,Neon,11,4751XA,Oud Gastel,NL
12956,E.V.C. Aluminium BV,Matenstraat,23,B-2845,NIEL,BE
12957,Menuiserie B.T.G alu - pvc,Rue Des Scabieuses,9,B-5100,NANINNE-NAMUR,BE
12958,Aldipro Systems BV,Ecustraat,21,4879 NP,ETTEN LEUR,NL
12959,Wijnveen Aluminumbouw BV,Nudepark,179,6702DZ,WAGENINGEN,NL
12960,3H Nederland BV,Faradaystraat,18A,4004 JZ,TIEL,NL
12961,XXX-Vertirama bvba,Meulebeeksesteenweg,22,B-8700,TIELT,BE
12962,Kingspan Cuijk,Korte Oijen,4,5433NE,KATWIJK NB,NL
12963,Alku Aluminium Kunststof,Schoolstraat,41,2435 AA,ZEVENHOVEN,NL
12964,Frontlijn Materieel BV,De Trompet,30,1601MK,ENKHUIZEN,NL
12965,Bontemps & Co NV,Cyriel Buyssestraat,80,B-1800,VILVOORDE,BE
12966,Flanders Fenster bvba,Krijgsbaan,194,B-2640,MORTSEL,BE
12967,Ricas BV,Exportweg,8,9301ZV,RODEN,NL
12968,Veldhuizen-van Zanten BV,Postbus,1039,3860 BA,NIJKERK GLD,NL
12969,Beddeleem nv/sa,Venecoweg,14A,B-9810,NAZARETH,BE
12970,Heemgaard BV,Fruitenierstraat,1,3234KA,TINTE,NL
12971,Reniko BV,Jislumerdijk,15,9111HC,BIRDAARD,NL
12972,Boeters Alubo BV,Lierweg,97,2678CV,DE LIER,NL
12973,BTT Holding BV,Rhienderstein,5,6971LW,BRUMMEN,NL
12974,Schipper Kozijnen,Voltastraat,23-25,8013PM,ZWOLLE,NL
12975,XXX Verona Ramen,Westmeerbeeksesteenweg,47,B-2221,Booischot,BE
12976,Atelier Steephan Zeyen,Lascheid,22A,B-4790,BURG-REULAND,BE
12977,Pollers  NV,Dellestraat,3,B-3550,ZOLDER,BE
12978,XXX-Seedyk Geveltechniek BV,Postbus,470,9200AL,Drachten,NL
12979,Duflex BV,KOLK,9,6662WE,ELST GLD,NL
12980,D & B Nederland BV,Weth. van Hunselstraat,4,6021 KD,BUDEL,NL
12981,Minnen & Zoon bvba,Emiel Becquaertlaan,2.B.19,B-2400,MOL,BE
12982,XXX -Intramat Internationaal,Marconistraat,42,1704 RG,Heerhugowaard,NL
12983,Revam Plastics,Industrielaan,40,B-9900,EEKLO,BE
12984,Valkenburg BV,Grasdrogerij,1,2913 LX,NIEUWERKERK AD IJSSEL,NL
12985,Selden Mid Europe BV,Noorddijk,4,4318CA,BROUWERSHAVEN,NL
12986,Rosco NV,Oude Baan,3A,B-2800,MECHELEN,BE
12987,Baluxe,Leemskuilen,4,5563CK,WESTERHOVEN,NL
12988,KB kunststoffen BV,Vossenberg,10C,4825 BH,BREDA,NL
12989,Mathijssen Aluminium Service BV,Korte Hei,5,4714 RD,Sprundel,NL
12990,Sunmaster Nederland BV,Patroonstraat,9,3861RN,NIJKERK GLD,NL
12991,C.I.M  SA,Rue de L´ll,20,B-5580,LESSIVE,BE
12992,Weneko Kunststoffen BV,Anholtseweg,48,7091 HB,DINXPERLO,NL
12993,Rosenberg Ventilatoren,Elandlaan,8,3734 CP,DEN DOLDER,NL
12994,Verona Pro NV > let op Verbalu,Westmeerbeeksesteenweg,47,B-2221,BOOISCHOT,BE
12995,Aluvera Verandaspecialist,Schutterijstraat,32,B-3960,BREE,BE
12996,Jonckheere Bart & Katy,Nieuwe Kalsijde,20,B-8920,LANGEMARK,BE
12997,Ing Lease Belgium,Kortenberglaan,71,B-1000,Brussel,BE
12998,Kbc Lease Belgium NV,Kosterstraat,209,B-1831,Diegem,BE
12999,Welda NV,Antwerpsesteenweg,949,B-9041,GENT,BE
1299999,TEST GRI,Testweg,2,2913LV,NIEUWERKERK AD IJSSEL,NL
